attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
category_name,car,15712,0.28678716904276985,estimable,spatial_agreement,0.45189392922897065,0.1705686640504437,0.7050285105808909,0.22543368832822994,0.0,0.26190173116089616,0.6619144602851323,0.1962191478422939,15712.0,0.6441251278810256,0.15274949083503056,0.21311028275297755,0.23818615751789976,0.2621455342620748,0.28678716904276985
category_name,motorcycle,1964,0.9663951120162932,estimable,capacity_control_product,0.9917413244166347,0.8898148159402802,0.8561484177922534,0.12525472529600337,0.012219959266802444,0.013238289205702648,0.017820773930753563,0.27886771260083,1964.0,0.41693864091443783,0.9389002036659878,0.9549090909090909,0.9599236641221374,0.9632352941176471,0.9663951120162932
category_name,motorcycle,1964,0.9663951120162932,estimable,confidence,0.9926271728004117,0.8889017894022216,0.8691046396525848,0.11977213143442751,0.012219959266802444,0.013238289205702648,0.017820773930753563,0.28092806449276164,1964.0,0.4093613270421052,0.9389002036659878,0.9534545454545454,0.9592875318066157,0.9638009049773756,0.9663951120162932
category_name,motorcycle,1964,0.9663951120162932,estimable,direct_spatial_fusion,0.9884845371180866,0.8945931819689549,0.8133202414024332,0.09114490856614554,0.0010183299389002036,0.010183299389002037,0.013238289205702648,0.21395316400735662,1964.0,0.3287968302926669,0.9439918533604889,0.9563636363636364,0.9611959287531806,0.9638009049773756,0.9663951120162932
category_name,motorcycle,1964,0.9663951120162932,estimable,equal_fusion,0.989076736825871,0.896893288454591,0.8090493980904939,0.0853137459304082,0.0025458248472505093,0.010692464358452138,0.011710794297352342,0.21194144370998114,1964.0,0.32139310865268994,0.9429735234215886,0.9570909090909091,0.9599236641221374,0.9632352941176471,0.9663951120162932
category_name,motorcycle,1964,0.9663951120162932,estimable,learned_spatial_quality,0.9812252000238035,0.94455747846275,0.6716958840246512,0.10412581495121086,0.0,0.0,0.0,0.24163215288347212,1964.0,0.36736862969656336,0.9501018329938901,0.9578181818181818,0.960559796437659,0.9632352941176471,0.9663951120162932
category_name,motorcycle,1964,0.9663951120162932,estimable,product_fusion,0.9887131396874776,0.8956091292445637,0.8197863780055562,0.0905109145912043,0.0025458248472505093,0.010692464358452138,0.011710794297352342,0.2196070774255524,1964.0,0.3324839018675042,0.9429735234215886,0.9570909090909091,0.9599236641221374,0.9638009049773756,0.9663951120162932
category_name,motorcycle,1964,0.9663951120162932,estimable,spatial_agreement,0.9819804580469321,0.941772168579531,0.6810837564262222,0.10942479099680447,0.0,0.0,0.0,0.2595596854308779,1964.0,0.3927487888413369,0.9531568228105907,0.9585454545454546,0.9592875318066157,0.9632352941176471,0.9663951120162932
category_name,person,5483,0.682473098668612,estimable,capacity_control_product,0.8772458007618911,0.4445523161640999,0.8077553001448081,0.1588493758209671,0.0010942914462885281,0.03173445194236732,0.15356556629582346,0.0670238800712551,5483.0,0.49161534957927744,0.4934354485776805,0.5912998176608492,0.6270800091178482,0.6553191489361702,0.682473098668612
category_name,person,5483,0.682473098668612,estimable,confidence,0.8764332767421945,0.4436465278287241,0.8122343173765914,0.16277850785408363,0.0007295276308590188,0.015320080248039394,0.15611891300383002,0.0991576283746208,5483.0,0.5023772474428378,0.4886943836615609,0.5902578796561605,0.6245726008661956,0.6555217831813577,0.682473098668612
