attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
scene,residential,55,0.6545454545454545,estimable,direct_spatial_fusion,0.9814253306537314,0.3146524640532597,0.9649122807017544,0.11916455025472711,0.2727272727272727,0.2909090909090909,0.36363636363636365,0.14436365279812816,55.0,0.36780463470804486,0.35714285714285715,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
scene,residential,55,0.6545454545454545,estimable,equal_fusion,0.9807208239414517,0.3179906237398512,0.9619883040935673,0.10062577363584019,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.1361921080629055,55.0,0.3050815946834041,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
scene,residential,55,0.6545454545454545,estimable,learned_spatial_quality,0.9586827246754065,0.33779506330124215,0.9239766081871345,0.1598088479659559,0.21818181818181817,0.2727272727272727,0.3090909090909091,0.2074577593030519,55.0,0.4441241932086579,0.42857142857142855,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
scene,residential,55,0.6545454545454545,estimable,product_fusion,0.9782832935805342,0.3205339137831413,0.9576023391812866,0.11074348120706001,0.23636363636363636,0.2545454545454545,0.38181818181818183,0.14642408221511727,55.0,0.3259390023493798,0.35714285714285715,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
scene,residential,55,0.6545454545454545,estimable,spatial_agreement,0.9691767014663104,0.35181614918020915,0.9312865497076024,0.14121951798307747,0.07272727272727272,0.18181818181818182,0.3090909090909091,0.14275610856921156,55.0,0.425074447279881,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
timeofday,dawn/dusk,41,0.6829268292682927,estimable,capacity_control_product,0.9836726699226699,0.35631635678748647,0.9615384615384616,0.08182297429483731,0.14634146341463414,0.2682926829268293,0.36585365853658536,0.05941218868042524,41.0,0.24621499064754493,0.38095238095238093,0.5517241379310345,0.6060606060606061,0.6486486486486487,0.6829268292682927
timeofday,dawn/dusk,41,0.6829268292682927,estimable,confidence,0.9749283619227901,0.3649716794992919,0.945054945054945,0.12657314185916865,0.17073170731707318,0.17073170731707318,0.36585365853658536,0.12156901739190312,41.0,0.376252411626726,0.42857142857142855,0.5517241379310345,0.6060606060606061,0.6486486486486487,0.6829268292682927
timeofday,dawn/dusk,41,0.6829268292682927,estimable,direct_spatial_fusion,0.9750222748852265,0.37034625072752164,0.9423076923076923,0.11787824242306841,0.12195121951219512,0.24390243902439024,0.2926829268292683,0.14889945887589687,41.0,0.3721333588487456,0.38095238095238093,0.5517241379310345,0.6060606060606061,0.6486486486486487,0.6829268292682927
timeofday,dawn/dusk,41,0.6829268292682927,estimable,equal_fusion,0.9837615799607385,0.35057422058963783,0.9642857142857143,0.10778964807844803,0.21951219512195122,0.24390243902439024,0.36585365853658536,0.15924497134499083,41.0,0.33484952159571596,0.38095238095238093,0.5517241379310345,0.6060606060606061,0.6486486486486487,0.6829268292682927
timeofday,dawn/dusk,41,0.6829268292682927,estimable,learned_spatial_quality,0.9712903756762185,0.36429007538851765,0.9395604395604396,0.17710006455668384,0.1951219512195122,0.2682926829268293,0.2926829268292683,0.21901870449574068,41.0,0.4812070669768093,0.42857142857142855,0.5517241379310345,0.6060606060606061,0.6486486486486487,0.6829268292682927
