image_id,n,precision_mc,precision_det,mean_score_mc,aurc_mc,aurc_det,aurc_fus,rc50_mc,rc50_det,rc50_fus,ap
6116,12,0.5,0.5,0.40934676428635913,-0.07395081770081766,0.1639129389129389,0.23577140452140455,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.8954648526077097
6142,11,0.6363636363636364,0.6363636363636364,0.37775008244947955,0.24349993440902534,0.26496458087367186,0.16687655778564875,0.4,0.4,0.6,0.70717377860235
6184,13,0.6923076923076923,0.6153846153846154,0.46396654615035426,0.07787042017811246,-0.17652838614377073,0.07787042017811246,0.0,0.33333333333333337,0.0,0.8781101455733809
6251,5,0.6,0.6,0.3709495186805725,-0.12333333333333335,0.17666666666666653,0.17666666666666653,0.5,0.5,0.5,1.0
6256,8,1.0,1.0,0.3670806623995304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6261,11,0.6363636363636364,0.6363636363636364,0.4407942701469768,0.05295159386068479,-0.1715433556342647,-0.021290830381739456,0.0,0.4,0.4,0.845970695970696
6272,8,0.625,0.625,0.329155046492815,0.2628720238095238,0.03936011904761905,-0.055877976190476186,0.5,0.25,0.25,0.7688492063492063
6334,8,0.625,0.625,0.4130149967968464,-0.03504464285714287,-0.01837797619047621,0.02745535714285713,0.25,0.25,0.25,0.8461670274170274
6338,9,0.5555555555555556,0.5555555555555556,0.36768630809254116,-0.021516754850088193,0.17722663139329797,0.27477954144620803,0.25,0.5,0.25,0.7069805194805194
6340,6,0.6666666666666666,0.6666666666666666,0.3543816755215327,-0.07500000000000001,0.07777777777777783,0.21666666666666673,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.7801587301587302
6345,6,0.6666666666666666,0.6666666666666666,0.3605728397766749,-0.05833333333333329,-0.033333333333333354,-0.05833333333333329,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.9484126984126984
6358,4,0.0,0.0,0.35884204506874084,0.25,0.25,0.25,1.0,1.0,1.0,0.26666666666666666
6397,10,0.6,0.6,0.34776753187179565,0.3013095238095238,0.0930952380952381,0.10738095238095238,0.4,0.0,0.0,0.47053872053872053
6413,11,0.8181818181818182,0.8181818181818182,0.4201273945244876,-0.10281713236258694,0.2667716122261576,0.2485897940443394,0.19999999999999996,0.19999999999999996,0.4,0.9722222222222222
